Frame Yaw Pitch Roll
5028 -7.754608 -13.269211 -2.687149
5029 -8.469162 -15.629684 -2.1257172
5030 -8.738922 -19.372437 -1.8448105
5031 -7.6633606 -22.809273 -2.305687
5032 -5.5054474 -27.527733 -1.020195
5033 -1.5782623 -32.97336 0.0022125244
5034 -1.1442871 -35.786064 0.24094391
5035 -1.7025299 -37.948784 0.40257263
5036 -2.8052979 -38.866615 0.9338379
5037 -3.5861053 -39.91668 1.2439575
5038 -4.258362 -40.92184 2.0428848
5039 -4.147888 -40.56103 1.7998505
5040 -4.6139526 -41.411926 1.0540161
5041 -6.0871735 -40.820446 0.9931183
5042 -6.2763367 -40.69748 1.024086
5043 -7.0300903 -40.245026 0.9144516
5044 -6.3082275 -41.177284 1.0384979
5045 -6.6280518 -40.85217 1.3066254
5046 -6.1855774 -40.638466 0.69610596
5047 -6.7527313 -41.225956 0.47743225
5048 -7.121765 -41.527664 0.26098633
5049 -7.3908234 -41.37118 0.42949677
5050 -7.256317 -40.724403 0.5306244
5051 -6.8104553 -41.488464 0.61831665
5052 -6.073395 -40.379143 0.64240265
5053 -5.7720337 -40.954536 0.25212097
5054 -5.6432495 -40.04521 0.32766724
5055 -5.9077606 -39.463634 0.21551514
5056 -5.8452454 -39.76474 0.11922455
5057 -5.23407 -40.396835 -0.37934875
5058 -5.1562805 -40.462563 -0.34555054
5059 -5.2993774 -39.87989 -0.44657898
5060 -5.238968 -40.201527 -0.21933746
5061 -5.450363 -40.519356 -0.794014
5062 -5.672821 -40.25236 -0.7979965
5063 -5.546982 -40.342106 -0.49023438
5064 -5.4550934 -40.349106 -0.78517914
5065 -5.318344 -40.659084 -0.8045807
5066 -5.1203766 -40.11004 -1.0435181
5067 -5.085022 -39.62327 -0.53245544
5068 -5.343796 -39.312527 -0.49891663
5069 -5.491089 -39.607147 -0.75309753
5070 -4.9383545 -38.992516 -0.13090515
5071 -5.3868713 -39.49269 -0.3301239
5072 -5.1344147 -39.001015 -0.19236755
5073 -4.9585266 -39.39199 -0.0010299683
5074 -4.873535 -39.181435 -0.16256714
5075 -5.184204 -38.541557 -0.26268005
5076 -4.897278 -38.91909 -0.5223694
5077 -4.4201202 -38.822 -0.2758255
5078 -4.803482 -39.325115 -0.18165588
5079 -5.041931 -38.83183 -0.090423584
5080 -4.77417 -38.372124 -0.23348236
5081 -4.9803314 -38.82155 -0.28237915
5082 -5.176056 -39.00197 -0.24577332
5083 -4.666794 -39.02773 -0.028411865
5084 -4.847122 -37.92061 0.3180542
5085 -4.7827454 -39.040936 0.05281067
5086 -4.4814606 -38.737854 0.25746918
5087 -3.989212 -39.086044 -0.07765198
5088 -3.977951 -38.158184 0.33499146
5089 -4.307495 -38.527473 -0.42956543
5090 -4.346924 -38.204224 -0.25865936
5091 -3.8776855 -38.615593 -0.14479065
5092 -4.461273 -38.432182 -0.12731934
5093 -4.6479187 -38.22115 -0.3981781
5094 -4.982437 -38.106888 -0.2948761
5095 -4.3482056 -38.09014 -0.24511719
5096 -5.175003 -37.43844 0.2810974
5097 -4.6532745 -37.34588 0.24822998
5098 -4.738739 -37.745647 -0.12310791
5099 -4.222275 -37.15502 -0.28971863
5100 -4.9915924 -37.28894 -0.7749939
5101 -4.1717224 -36.359264 -0.44540405
5102 -4.591095 -36.164234 -0.9458618
5103 -3.9418945 -36.53223 -0.7716522
5104 -4.628937 -36.376087 -0.61782837
5105 -4.966278 -36.095913 -0.7752228
5106 -4.6181335 -36.06529 -0.526001
5107 -5.0227203 -36.094032 -0.60752106
5108 -5.192322 -35.352623 -0.41722107
5109 -5.3428345 -34.94361 -0.56806946
5110 -5.5368805 -35.094658 -0.5277405
5111 -4.4768677 -34.650635 -0.67755127
5112 -5.0591583 -34.853203 -0.6859741
5113 -4.8377686 -34.882256 -0.49793243
5114 -5.5808105 -34.75476 -0.59306335
5115 -5.146652 -35.20419 -0.6269684
5116 -5.288727 -34.90023 -0.7624359
5117 -4.8519897 -34.99317 -0.739563
5118 -3.8845215 -35.64696 -0.48941803
5119 -4.445465 -35.97888 -1.2794037
5120 -4.917511 -35.109856 -1.4476776
5121 -4.25531 -34.949097 -1.3032379
5122 -4.67865 -35.127228 -1.2913666
5123 -4.556488 -35.261543 -1.4907532
5124 -4.207718 -35.120293 -1.5430298
5125 -4.3077545 -35.250057 -1.9650574
5126 -4.277405 -35.231678 -1.7309418
5127 -4.5350037 -35.486103 -2.1463852
5128 -5.188797 -35.215633 -2.1262665
5129 -5.062744 -35.576763 -2.0657654
5130 -4.5811615 -34.59928 -1.8568726
5131 -4.5376434 -34.425392 -2.3648987
5132 -5.044586 -34.441757 -2.4466553
5133 -4.785431 -34.547752 -2.6076202
5134 -4.6631165 -34.38909 -2.5528564
5135 -4.5352936 -33.157356 -2.5243607
5136 -4.7698517 -33.371582 -2.6865082
5137 -4.0380554 -32.978302 -2.3356934
5138 -4.6607666 -33.815613 -2.9320068
5139 -6.1063232 -33.29827 -3.1550522
5140 -5.8768005 -32.862724 -3.5661774
5141 -6.4014893 -32.39453 -4.0078735
5142 -6.900238 -31.350327 -4.430992
5143 -6.6230774 -29.036835 -4.7334747
5144 -6.0901794 -25.556114 -4.1741257
5145 -6.9830475 -22.253204 -4.942436
5146 -6.980194 -20.612259 -4.9143753
5147 -5.669739 -18.098953 -4.46212
5148 -4.3684845 -15.712265 -4.0826874
5149 -3.5223694 -13.7235565 -4.1047363
5150 -4.2609863 -12.550148 -3.86734
5151 -3.6953125 -10.969971 -3.1677246
5152 -2.8441925 -9.445572 -3.4293594
5153 -2.239502 -8.195099 -2.557434
5154 -1.3694763 -6.845108 -2.0475082
5155 -0.8082886 -5.588669 -2.524109
5156 -0.5300751 -3.7718506 -2.9641418
5157 0.0664978 -2.863861 -3.2424927
5158 0.917572 -0.69039917 -2.2842102
5159 1.5822601 -0.044784546 -2.3412018
5160 1.5910187 1.5834961 -1.6920624
5161 2.3404236 3.0205078 -1.2315826
5162 2.8150787 4.077286 -1.2179718
5163 3.4855957 4.820732 -0.89260864
5164 3.4264526 7.604019 -1.5987625
5165 3.3118439 9.092453 -0.99154663
5166 3.6771088 11.06633 -1.5627747
5167 2.140625 12.993591 -1.5439148
5168 2.255371 14.317383 -1.7568741
5169 2.9958954 15.4531555 -2.4685364
5170 2.3836975 17.404663 -2.707878
5171 2.5505066 19.274673 -3.1224136
5172 1.9964142 19.228699 -1.3305511
5173 2.1435852 21.128883 -2.7595215
5174 1.5532227 21.366241 -1.9488678
5175 1.0131683 21.03299 -3.5857468
5176 1.102417 22.021896 -4.12323
5177 0.3768158 21.021904 -2.9349747
5178 1.1575928 20.237274 -3.4600677
5179 1.4698944 20.484627 -2.6229553
5180 1.2757874 19.136261 -2.797638
5181 1.5051727 18.833405 -2.2385788
5182 1.9913788 19.415283 -2.103218
5183 1.8698425 16.918259 -1.9915695
5184 2.02005 19.437538 -2.318985
5185 2.5215454 18.516983 -2.799118
5186 1.9059906 16.781357 -2.5143127
5187 1.5379639 16.832077 -2.3225403
5188 0.99905396 17.070213 -2.3624573
5189 1.6968079 17.016861 -2.6378632
5190 1.6276855 17.833168 -3.1145935
5191 1.0105896 17.839706 -2.6202393
5192 0.2211914 17.02591 -1.6365814
5193 -0.0010681152 16.233307 -1.6932907
5194 0.87527466 16.06076 -1.8445892
5195 0.89497375 15.356567 -1.4773102
5196 1.6164093 16.002426 -1.331131
5197 1.1060181 15.655701 -1.7073898
5198 0.65104675 14.128021 -1.7301025
5199 1.2057037 14.257278 -1.8685684
5200 1.2397766 14.174103 -1.6854401
5201 1.799057 14.136734 -1.5567627
5202 1.9843445 14.378128 -1.8609238
5203 1.5303345 14.278152 -2.0467072
5204 1.5670624 14.325188 -1.7295456
5205 1.411789 13.762665 -1.9073792
5206 1.5432434 14.317108 -1.3849945
5207 1.1055756 14.925827 -1.6050415
5208 1.3709564 13.960281 -1.7356796
5209 1.4534607 13.64875 -1.9453125
5210 1.6624603 13.490692 -1.8908691
5211 0.69403076 13.319092 -1.9926682
5212 1.8981628 13.084015 -1.4104385
5213 0.9732208 13.497604 -1.7371826
5214 1.7991486 13.353035 -1.6654358
5215 0.9680786 13.222336 -1.2651825
5216 0.9637451 13.157089 -1.9829636
5217 0.9243164 12.998291 -2.4046936
5218 1.7380524 13.179634 -1.4675903
5219 1.4469452 13.245094 -1.5559235
5220 2.2151184 11.980896 -0.9182739
5221 1.2518616 11.88311 -1.3123398
5222 2.2863007 12.0611725 -1.1794434
5223 1.3778839 12.657303 -1.7856903
5224 0.4395752 12.583878 -2.76474
5225 0.9577942 11.3979645 -2.525406
5226 0.73184204 12.233383 -1.5115204
5227 1.2450256 11.404831 -1.4403687
5228 1.2520447 12.268547 -1.5522919
5229 2.420807 12.009682 -1.3982162
5230 1.684433 12.535286 -1.3715973
5231 1.813385 12.924942 -1.8336334
5232 2.2553864 13.010719 -1.2199173
5233 1.2293549 12.100456 -0.9704132
5234 1.9076691 12.192001 -1.2225952
5235 1.686676 11.7738495 -0.7500305
5236 1.9533081 12.444778 -0.855423
5237 1.9019775 12.254547 -0.65206146
5238 1.8736725 11.814911 -0.82312775
5239 2.1838531 11.624153 -0.9610138
5240 1.8311157 12.136871 -0.5527344
5241 2.0218506 11.765152 -0.37127686
5242 1.7634583 11.994965 -0.4081192
5243 2.777069 12.117157 -0.7842636
5244 3.006012 11.585831 -0.35497284
5245 2.6108093 11.68988 -0.61042786
5246 1.9061584 11.7630005 -0.28630066
5247 2.4737701 11.743225 -0.1681366
5248 2.7748718 11.463135 0.018104553
5249 2.319168 11.866493 -0.4645691
5250 2.1547546 11.725937 -0.34895325
5251 2.0571747 11.214172 -0.22950745
5252 1.4311981 11.347252 -0.08251953
5253 1.361618 11.172882 -0.38463593
5254 1.2178192 11.267868 -0.41957092
5255 1.6695251 11.050392 -0.40372467
5256 2.0732727 10.918686 -0.3396759
5257 1.6087036 10.774887 -0.3544922
5258 1.6090546 10.85955 -0.631279
5259 1.4416504 10.339798 -0.6651001
5260 2.0404205 11.960022 -0.6917496
5261 1.328064 11.8824005 -0.7728195
5262 1.1170349 11.501556 -0.3638916
5263 1.6355286 12.1645355 -0.46270752
5264 2.1646576 11.912659 -0.61182404
5265 2.3651428 11.733513 -0.4469452
5266 2.7825317 12.145752 -0.6562805
5267 2.2530975 13.246399 -0.5902252
5268 2.5180817 13.355896 -0.70506287
5269 3.2809143 12.986595 -0.6473923
5270 3.371338 13.122955 -1.0316162
5271 3.3491058 12.573593 -1.4245758
5272 3.157669 12.496674 -1.3290939
5273 3.2122803 12.369904 -1.2652588
5274 2.8168945 13.014107 -1.336853
5275 2.7545013 12.693771 -1.4173737
5276 2.591217 13.064369 -1.4178543
5277 2.675949 12.413834 -1.0732117
5278 3.0880127 12.013931 -1.2547913
5279 3.0800781 12.093323 -0.9635315
5280 2.3394775 12.935883 -1.9026184
5281 2.6460876 13.089775 -1.4927063
5282 2.3200684 12.421257 -1.8876953
5283 2.00885 12.892441 -1.8159714
5284 1.8743896 13.242966 -2.1355286
5285 1.7122192 13.05603 -1.5099792
5286 1.9916077 12.837784 -1.612381
5287 2.513031 12.467407 -1.6556244
5288 1.7821808 13.057602 -1.4483414
5289 1.8843384 12.928688 -1.6123123
5290 2.1578064 12.046463 -1.5344086
5291 1.324585 12.953552 -1.7623291
5292 1.3617859 12.720154 -1.6593018
5293 0.99879456 12.808853 -1.4336929
5294 1.1459961 12.508041 -1.650444
5295 1.4789581 12.582985 -1.7880096
5296 1.1465607 12.23465 -1.6130905
5297 1.0861511 12.371948 -1.5715637
5298 1.2879639 12.69413 -1.6127701
5299 1.1051788 12.085899 -1.7748413
5300 2.4907074 11.91877 -0.98838043
5301 2.1449432 11.387512 -1.0884247
5302 1.9523163 12.123627 -1.1123352
5303 1.6824646 11.4036255 -0.68507385
5304 1.7954407 11.851486 -0.7819824
5305 1.9168701 11.886368 -1.1207275
5306 1.7984924 12.107277 -1.0396957
5307 1.7467194 12.093407 -0.8822479
5308 1.2135315 11.978882 -0.78881836
5309 1.5787659 11.815521 -0.92813873
5310 2.2490692 11.782013 -1.0071411
5311 1.8086548 11.411499 -1.0406342
5312 2.0087433 11.168335 -1.0250702
5313 2.3997803 11.393066 -1.5976105
5314 2.440918 11.569229 -1.5887756
5315 1.895935 11.675476 -1.3562851
5316 1.9888306 11.402924 -1.0625763
5317 2.3545227 11.203766 -1.858841
5318 1.8127136 11.091095 -1.0476532
5319 2.330841 11.306244 -1.7210541
5320 2.355194 11.413925 -1.4683838
5321 2.1965485 11.470581 -1.2045364
5322 2.140808 11.6953125 -1.1963196
5323 2.233139 11.283165 -1.1318054
5324 1.6834259 11.493324 -1.3410187
5325 2.0000305 11.150589 -1.3635635
5326 1.9309692 10.947281 -1.1670837
5327 1.8116913 10.6345215 -1.017952
5328 1.4861755 10.611282 -1.1793594
5329 1.4762268 9.928299 -1.0162811
5330 2.6242218 10.0347595 -0.5638733
5331 3.0998383 10.343742 -0.39227295
5332 2.995346 10.674843 -0.9992981
5333 2.2309265 11.561447 -1.3981705
5334 1.9772339 11.55027 -1.1177673
5335 2.2132416 11.829758 -1.3712997
5336 2.5725555 10.856216 -0.72016907
5337 2.341507 10.988861 -0.5777588
5338 2.375946 10.657494 -0.5725479
5339 2.201416 10.695625 -0.9086838
5340 2.4493713 10.774155 -0.7246628
5341 2.2491455 11.027344 -1.3279419
5342 2.2779694 10.995728 -1.1073532
5343 2.255127 11.091232 -1.2126312
5344 2.0843506 11.099098 -1.1954956
5345 1.7580719 10.442253 -1.6248474
5346 1.9364929 10.466156 -1.5627289
5347 2.3792267 10.688896 -1.0182266
5348 2.112442 10.191849 -1.7820969
5349 2.268402 10.563011 -1.0336914
5350 2.241394 10.6284485 -1.9331207
5351 2.2749481 10.6352005 -1.0214691
5352 2.2935333 10.912994 -0.9222717
5353 2.4664307 10.618713 -1.1534424
5354 1.6277161 10.515816 -1.3386688
5355 1.8690948 10.672714 -1.6667328
5356 1.7549286 10.7721405 -1.3569336
5357 1.7863464 11.065552 -1.6032257
5358 2.2997131 10.944244 -1.1485138
5359 1.8943176 10.8862 -1.3608551
5360 2.9575348 10.750198 -1.4116287
5361 2.947525 10.474152 -1.3391571
5362 3.2612915 11.231804 -1.1071167
5363 2.8503418 10.826996 -1.1319275
5364 2.5414124 11.295959 -1.5078125
5365 2.3428802 11.582687 -1.312973
5366 2.4582214 11.286652 -0.8982544
5367 1.9041138 11.247917 -1.1160736
5368 2.6987305 10.715851 -1.0401993
5369 1.9909973 11.001366 -1.3841248
5370 2.2483826 11.298248 -0.56682587
5371 2.2411804 10.899467 -0.92819214
5372 2.2961884 11.300148 -0.45446777
5373 1.9202881 11.492477 -0.75414276
5374 2.4194489 11.096436 -0.8707733
5375 1.8023682 10.8420105 -0.94000244
5376 1.8221741 11.045029 -0.8805542
5377 2.0133514 11.029739 -0.84269714
5378 2.2127075 10.893188 -1.46875
5379 2.2514496 11.090813 -1.5828247
5380 2.354126 10.609756 -1.3278351
5381 2.7066345 11.368317 -1.903183
5382 3.0612793 11.400711 -1.4391403
5383 2.5001373 11.3630905 -1.8252563
5384 2.081543 11.101395 -1.6950989
5385 2.3016663 10.768158 -1.4950104
5386 1.886383 11.188477 -1.3547516
5387 2.1317444 10.622292 -1.2238312
5388 2.3171234 10.968765 -1.3128662
5389 2.4618988 10.716095 -0.94944763
5390 2.731903 10.685974 -0.52648926
5391 2.8504944 10.78981 -0.51268005
5392 2.7424316 10.617752 -0.5642853
5393 2.3698273 10.439438 -0.45426178
5394 2.3885498 10.452187 -1.4261398
5395 2.4371796 9.942398 -0.9287796
5396 2.350769 10.0516815 -0.92489624
5397 2.6128235 10.286438 -0.63165283
5398 2.380783 10.162506 -0.74586487
5399 2.4525757 10.312119 -0.46629333
5400 2.205597 10.888527 -0.9750824
5401 2.1423798 10.163887 -1.0310669
5402 2.3244019 9.90213 -0.9085846
5403 2.2832642 10.23938 -0.84555817
5404 2.3618774 10.061218 -0.8922577
5405 2.6872406 10.19252 -0.65093994
5406 2.6999054 10.2146 -0.8760452
5407 2.7954407 10.295952 -1.0618744
5408 2.8525543 9.844635 -0.8563614
5409 2.8384552 9.655815 -0.86821747
5410 2.450653 9.720772 -1.2313538
5411 2.7927551 9.492485 -1.0713043
5412 2.5476685 9.739334 -0.79099274
5413 2.67984 9.866272 -0.7524872
5414 2.4615173 9.885529 -0.83784485
5415 2.2746735 10.348602 -1.4911957
5416 2.7268066 10.307854 -1.1185913
5417 2.968048 9.930725 -0.9538727
5418 2.250885 9.940681 -1.7019806
5419 2.6779327 10.173363 -0.9712219
5420 2.5406036 9.904297 -1.3319244
5421 2.2912292 10.691513 -1.3080444
5422 3.1645203 10.233337 -0.8774872
5423 2.4746246 9.983032 -0.93878174
5424 2.6796112 9.655991 -1.1871643
5425 3.0749207 9.557297 -1.6208496
5426 3.3958282 9.217667 -1.0952759
5427 3.6111298 9.804886 -1.1083221
5428 3.5315247 10.285599 -1.32621
5429 2.7561493 9.983429 -1.4904099
5430 1.9740295 9.926544 -0.8641052
5431 2.3623962 10.438141 -0.34823608
5432 2.409027 10.3333435 -0.41342926
5433 2.4114075 10.020233 -0.619339
5434 2.238556 10.011131 -0.59968567
5435 2.4165344 10.105728 -0.27490234
5436 2.292633 10.057045 -0.540329
5437 2.245575 10.067299 -0.68618774
5438 2.579895 9.866531 -0.5961685
5439 2.3904114 10.006683 -0.20368195
5440 2.3452454 9.990349 -0.36623383
5441 2.6930084 10.116943 -0.3468933
5442 2.3206482 9.933029 -0.6796875
5443 2.2223206 10.213257 -0.30905914
5444 2.2278595 9.839836 -0.79538727
5445 2.0494995 9.726959 -0.53800964
5446 2.0173035 9.955566 -0.4251709
5447 2.0971832 9.922188 -0.1524353
5448 1.9190521 10.03064 -0.2703781
5449 2.0911865 10.0494995 -0.03326416
5450 2.0505676 9.584061 -0.28253174
5451 1.9480286 9.58046 -0.63777924
5452 2.1582031 9.24836 -0.57717896
5453 1.9324036 9.132828 -0.68865967
5454 2.0679626 10.052231 -0.43919373
5455 2.1127625 9.71093 -0.44529724
5456 1.8321075 9.557068 -0.5540924
5457 2.2824707 9.224091 -0.5987549
5458 2.1944427 9.7984085 -0.07206726
5459 2.1917114 9.548431 -0.91012573
5460 1.7837219 9.907715 -0.7519531
5461 1.692627 10.390137 -1.731842
5462 1.7577057 11.531097 -2.3505554
5463 1.9729156 11.107422 -2.4864807
5464 2.1974182 11.792931 -2.8139496
5465 2.5903778 11.613304 -2.7843246
5466 2.4407654 11.419907 -2.178955
5467 2.4440308 11.455826 -2.315895
5468 2.6592712 11.536446 -2.8372345
5469 2.3598022 11.384613 -2.1375427
5470 2.0881653 11.263382 -2.5384216
5471 2.1756897 11.450638 -2.703354
5472 1.9460602 11.3554 -2.8246765
5473 2.0434113 10.762833 -2.9182587
5474 1.866745 11.0890045 -3.144455
5475 2.2180176 11.642685 -2.8208466
5476 2.2823029 11.497856 -2.6665192
5477 1.8464966 11.331741 -2.7462769
5478 2.0317078 11.179504 -2.730957
5479 1.7454834 10.885361 -2.982315
5480 1.8182983 11.234726 -3.0908508
5481 1.8621216 10.787567 -2.7081985
5482 2.1070404 11.001526 -3.1202164
5483 1.9064178 10.352615 -2.8966675
5484 1.9826202 10.706978 -2.3409348
5485 2.15036 10.223122 -2.4831161
5486 0.6632538 9.48008 -3.3061981
5487 0.30680847 9.611099 -2.9225922
5488 0.8175049 10.304329 -1.9149017
5489 2.240387 9.554916 -1.2760391
5490 0.93588257 9.030876 -1.1605682
5491 1.0935364 8.655823 -0.13774109
5492 0.951828 8.616409 -0.34870148
5493 1.8010712 7.832657 -0.15168762
5494 1.697876 7.056259 -0.07017517
5495 0.7675171 8.131134 0.14021301
5496 0.9686127 7.912468 0.10974884
5497 0.5417633 8.112831 0.40707397
5498 0.94992065 8.455307 0.82962036
5499 0.1878357 8.378494 0.18959045
5500 0.06716919 7.8539276 0.5394058
5501 0.033828735 7.856552 0.6369629
5502 0.20544434 7.5236435 1.0516205
5503 -0.29891968 7.378166 0.6558151
5504 0.64138794 6.737259 1.2658691
5505 0.43374634 7.263542 1.7832413
5506 -0.4242859 7.1884613 0.91171265
5507 -0.058410645 6.293457 1.1446838
5508 -0.10920715 7.344223 1.5619354
5509 0.4187622 7.0972443 1.6068649
5510 -0.2522583 6.9400635 1.3474579
5511 0.07675171 6.018387 1.372818
5512 -0.21116638 6.0812073 1.4585266
5513 -0.03591919 6.22641 1.6499939
5514 -0.20248413 6.7130356 1.6399994
5515 -0.12211609 6.795616 0.79348755
5516 0.10812378 6.91835 1.1850739
5517 -0.064071655 7.042389 1.2662506
5518 -0.6914978 6.878128 1.1899338
5519 -0.45152283 6.8849945 1.2970886
5520 -0.12998962 5.345169 1.3839798
5521 0.025863647 5.118004 2.0494843
5522 -0.47753906 5.683571 1.332344
5523 -0.15548706 5.781372 1.7408447
5524 -0.89797974 5.604767 1.4317703
5525 -0.9403839 6.394684 1.638977
5526 -1.7265015 6.168915 1.1283188
5527 -1.5646515 6.7652283 0.96765137
5528 -1.2448425 5.6621857 1.9382629
5529 -1.6579895 6.9176025 1.083725
5530 -1.3960571 6.528488 1.4720154
5531 -2.3527985 6.2942505 1.170517
5532 -2.903656 5.53421 1.2929382
5533 -3.929062 5.46167 0.6496277
5534 -3.1624756 6.4342575 0.10397339
5535 -3.264206 5.716461 0.116485596
5536 -1.9308777 5.8999023 0.9570923
5537 -1.0423737 6.8789673 1.3763351
5538 -1.3310242 6.9467773 0.72099304
5539 -1.4461975 7.0321655 1.2249069
5540 -1.5680695 6.6461487 0.5721359
5541 -1.4357452 6.82312 0.8234863
5542 -1.3059998 7.493332 0.48397827
5543 -0.923172 6.912346 0.63575745
5544 -0.8013916 7.2829742 0.7687683
5545 -0.24447632 7.2712097 1.1562042
5546 -0.78234863 7.36026 0.9616089
5547 -0.90878296 7.2831345 1.3678589
5548 -1.6123352 6.4140472 1.349884
5549 -0.87286377 6.3695526 0.56173706
5550 -1.6923065 7.341408 0.56962585
5551 -1.1215668 6.737297 1.0842361
5552 -1.5961761 7.1000214 1.01754
5553 -1.6305847 6.9754944 1.1023178
5554 -1.8859558 6.906723 0.9585571
5555 -1.4946442 7.1216125 0.7578964
5556 -1.2106171 7.1352997 0.88586426
5557 -1.4942932 6.25795 0.50740814
5558 -1.8736115 6.1213303 0.17498016
5559 -1.2585907 6.4305954 0.73519135
5560 -1.526001 6.9000854 1.1344986
5561 -0.46281433 7.075592 1.0932617
5562 -1.0373535 7.1551437 0.8149109
5563 -0.23277283 6.1228333 0.88949585
5564 -0.4190216 6.421936 0.9604492
5565 -0.62072754 6.4262924 1.0008087
5566 -0.16705322 6.66835 1.0413666
5567 -0.6966553 6.7848206 0.6044464
5568 -1.0027008 6.660385 0.81172943
5569 -1.2605591 6.600342 1.189209
5570 -0.7275238 6.618469 0.86592865
5571 -0.7471466 6.8248444 1.1098251
5572 -0.07385254 5.6664124 1.1355972
5573 0.02368164 5.7497406 1.2076569
5574 -0.93058777 5.6642914 1.114151
5575 -0.82876587 6.013397 1.3161011
5576 -1.0980682 6.041748 1.4769745
5577 -0.26815796 5.704712 1.6906586
5578 -0.15621948 5.7354355 1.226654
5579 -0.6254425 6.1788635 0.9766617
5580 -0.3807373 4.8775024 1.4904175
5581 -1.3214264 5.8054276 1.1252594
5582 -1.1304474 5.3878784 1.0837097
5583 -1.2670898 5.4382324 1.2021027
5584 0.10435486 5.6654663 1.1885986
5585 -1.0470581 5.35096 0.5585785
5586 -0.8760376 5.152542 0.8404312
5587 -0.10890198 5.2041016 1.4997482
5588 -1.3392029 5.258499 0.97610474
5589 -0.8088074 5.3343887 1.2273407
5590 -0.7636719 5.395462 1.3019943
5591 -0.47317505 4.886429 1.5507507
5592 -0.5659485 4.88031 0.7404175
5593 -1.2902985 4.8397064 0.8222046
5594 -0.10430908 4.574814 1.3087769
5595 -0.49645996 4.3207397 1.1314392
5596 -0.71321106 4.775528 1.0867767
5597 -0.85006714 4.964096 0.9710541
5598 -1.5766296 4.786484 0.14793396
5599 -0.9065857 4.5630035 0.84710693
5600 -1.1209412 4.514511 1.0741425
5601 -0.66625977 4.6874695 0.75531006
5602 -0.90045166 3.9791336 0.09136963
5603 -0.6774597 4.521904 0.684494
5604 -1.08815 5.417862 0.6502228
5605 -0.8283081 4.9652863 0.66057587
5606 -0.7611084 5.023651 0.49999237
5607 -0.5957794 4.96846 1.0769043
5608 0.35575867 4.97554 1.3042297
5609 0.21459961 4.414154 1.1977844
5610 0.16668701 4.7869263 0.6289215
5611 -0.66947937 4.6879807 0.37120056
5612 -0.20887756 4.6441727 0.19223022
5613 -0.63442993 4.417343 0.27471924
5614 -0.05831909 4.101265 0.73295593
5615 -0.47348022 4.2928925 0.2374878
5616 -0.2904358 4.9097443 -0.14624023
5617 -0.10392761 4.652687 0.07344818
5618 -0.19714355 4.702484 -0.012817383
5619 -0.46217346 5.1501617 -0.024932861
5620 -0.5699768 4.814789 0.18165588
5621 0.3166809 4.8784485 0.43087006
5622 0.2128601 4.7341156 0.30365753
5623 0.06629944 4.634094 0.044631958
5624 -0.23725891 4.6841125 -0.28970337
5625 0.17947388 4.9264984 -0.40213013
5626 -0.04547119 5.379242 -0.07697296
5627 0.39105225 5.0441437 -0.05719757
5628 0.30517578 5.3545303 0.20718384
5629 0.65470886 5.0079346 0.24403381
5630 0.23361206 4.8781586 0.5982361
5631 -0.21697998 4.8732758 0.38651276
5632 0.3505249 4.5588837 0.34729004
5633 -0.20118713 5.052307 0.48012543
5634 -0.24154663 4.6910706 0.6894226
5635 -0.061798096 5.3103485 0.15409851
5636 -0.29885864 5.110916 0.28572083
5637 0.15853882 4.8391266 0.29930878
5638 -0.75497437 4.950943 -0.5043869
5639 -0.7974243 4.725647 -0.6027069
5640 -1.1273651 4.744034 0.49090576
5641 -0.5152893 5.552353 0.74780273
5642 -0.56321716 5.1903687 -0.059814453
5643 -0.233078 5.2741547 0.5369339
5644 -0.04638672 5.0093384 0.75146484
5645 -0.40052795 5.550911 0.5192871
5646 -0.29386902 5.781021 0.6174927
5647 -0.2151947 5.679245 0.92211914
5648 -0.847641 5.1778336 0.76623535
5649 -0.5742798 5.170418 0.47875977
5650 -1.1361389 5.2222824 0.49866486
5651 -1.8510132 4.8719788 0.6781769
5652 -1.5218506 4.867813 0.44015503
5653 -1.094101 4.8097 0.5414734
5654 -0.6198273 5.153389 0.86867523
5655 -1.428009 5.1078033 0.53352356
5656 -0.52853394 4.922699 0.6339569
5657 -0.32946777 4.8597107 0.46980286
5658 -0.7039795 5.0357056 0.49015045
5659 -0.3945465 5.1788635 0.51477814
5660 -0.42518616 5.162964 0.2310791
5661 -0.43234253 5.0444946 0.38720703
5662 -0.27023315 5.0931396 0.20226288
5663 -0.48997498 4.760971 0.0689621
5664 -0.68048096 4.227104 -0.39866638
5665 -0.90774536 4.655884 -0.61979675
5666 -0.8843994 4.975731 0.0099105835
5667 -0.20535278 4.802582 0.06422424
5668 -0.96055603 5.3632736 -0.28918457
5669 -1.2345276 5.478119 -0.24523926
5670 -1.1246643 5.3918457 -0.5764618
5671 -1.567337 5.2711716 -0.11495972
5672 -1.5139008 5.2836914 -0.42370605
5673 -1.6599426 5.322464 0.075408936
5674 -1.494339 5.367752 -0.50205994
5675 -1.7319641 5.626625 -0.118652344
5676 -1.0068665 5.0480347 -0.027923584
5677 -0.72358704 5.730667 -0.20550537
5678 -1.2276611 5.877182 0.21000671
5679 -1.4432678 5.3281555 0.18230438
5680 -1.0958099 5.5614166 0.22608948
5681 -1.298706 5.0778046 -0.21276855
5682 -0.7675934 5.19989 0.3607788
5683 -0.81147766 5.439125 0.047210693
5684 -1.1449432 5.1280746 0.18772888
5685 -1.3903809 5.595291 0.30270386
